app,userName,score,content,at,thumbsUpCount
Traveloka,Nur Pajar94,5,baik aku siap brgkt habis lebaran tapi naek kereta api ajah dari stasiun gambir kereta executive class.. terima kasih..😇😎🤙🏻👍🏻👍🏻 #Berlayar #gue Pelaut perwira engine young..,2025-03-29 01:18:37,0
Traveloka,Vivin Manzuroh,5,terimakasih,2025-03-29 00:45:39,0
Traveloka,Nurhalimah Sijabat,1,saya berlangganan traveloka sudah dari lama. tapi kali ini saya sangat kecewa. Traveloka membukan penawaran pesawar CGK - SBY dengan pesawat Pelita. saya ambil dan saya sudah bayar dan tidak melebihi waktu. tapi pesanan saya dibatalkan sepihak dari traveloka dan tidak ada pertanggungjawaban.,2025-03-29 00:28:23,10
Traveloka,A Fahmy Ichsan S,5,Alhamdulillah Tpaylater saya di aktiifksn kembali. terbaik,2025-03-29 00:15:29,0
Traveloka,Bean Razor,5,membantu sekali,2025-03-28 23:18:34,0
Traveloka,misbahul munir,3,"kenapa setelah tagihan Traveloka paylater sudah sy lunasi, Traveloka paylater saya terblokir permanen",2025-03-28 20:08:31,1
Traveloka,restu wibowo,5,MANTULLL MEMBANTU DI SAAT URGENT 🥰,2025-03-28 19:00:52,0
Traveloka,Ratih “Cimi” N,1,"maaf bintangnya saya turunin jadi 1 ya. Saya ada saldo Traveloka paylatter ada 6,4 jutaan, saldo bayar di toko 2,5 jutaan, grade Gold priority. selama ini bayar tagihan ga pernah telat, selalu bayar sebelum jatuh tempo. KECEWA BANGET, giliran mau dipakai di momen lebaran Saldo tidak dapat digunakan. telpon CS malah disuruh pakai metode pembayaran lain, HELLOO, Terus anda kasih saya Saldo buat apa???",2025-03-28 14:50:31,18
Traveloka,Sabrina Gustari,5,ok,2025-03-28 14:38:36,0
Traveloka,irma chiyo,4,praktis,2025-03-28 11:14:00,0
Traveloka,Hendrik Haliman,5,kepada Traveloka kasih PlayLeter biar bisa liburan lebaran dunk. soal nya mau liburan beli tiket mahal.😭😭😭,2025-03-28 10:57:50,0
Traveloka,Anjar AS,1,not rekomended,2025-03-28 10:50:20,0
Traveloka,Akun 1,1,paling mahal dari aplikasi yg lain,2025-03-28 10:40:38,0
Traveloka,Ani Lello,5,saya pemakai traveloka sejak 2015 silam sampai sekarang,2025-03-28 10:32:02,0
Traveloka,Heribertus Semu,5,mantap,2025-03-28 10:00:00,0
Traveloka,Saiful Anwar,1,"Yang rubah jadwal penerbangan wings air, dan dipaksa reschedule tapi di suruh bayar lagi, mau refund tapi uangnya cuma dikembalikan sedikit. Gak jelas",2025-03-28 09:18:24,0
Traveloka,Natalis Nando,5,bagus,2025-03-28 09:09:14,0
Traveloka,Nurul.F,5,"alhamdulillah dana refund dikembalikan 100 % hannya dalam hitungan menit, terima kasih traveloka, semoga selalu memberikan pelayanan terbaik, dan semakin banyak penggunanya. 😇🤗",2025-03-28 07:46:40,0
Traveloka,Mochammad Bagas,5,"mau tanya min, kenapa traveloka tidak menyediakan layanan tiket kapal?",2025-03-28 07:34:10,0
Traveloka,Gedhe Darma Yuda (GedheYuda),5,Bagus,2025-03-28 06:13:23,0
Traveloka,Raja Manguntu,4,Saya suka,2025-03-28 05:29:56,0
Traveloka,Hengky Leon,1,"semenjak update, pesanan saya tiba2 berubah di aplikasi. yang dimana pesanan hotel saya termasuk sarapan, tiba2 menjadi ga termasuk sarapan dan sudah dibayar. mohon aplikasi diperbaiki",2025-03-28 03:27:01,2
Traveloka,Mitha Ali,1,"mulai dari cs traveloka hingga petugas penerbangan dari lion air ternilai buruk bgt, no recommended naik lion air(not recommended to take a flight with lion air group)",2025-03-28 01:57:47,1
Traveloka,aldi wibowo,1,beli tiket buss serasa di tipuu 👎🏻 beli tiket mahal supaya bisa perjalanan enak malah dapet bis jelek tidak sesuai dengan deskripsi waktu membeli tiket di aplikasi ini,2025-03-28 00:57:00,1
Traveloka,Isnu Fadhilah Arohmi,4,terus memberikan yg terbaik untuk pelanggan setia,2025-03-28 00:22:59,0
Traveloka,Brother in the hood,5,bagus saya suka dengan traveloka sayang saya belum bisa menggunakan transaksi nya semoga ke depan nya sudah bisa amin amin....,2025-03-27 17:32:05,0
Traveloka,Ahmad Rifai,5,Sangat membantu Recomended,2025-03-27 16:24:24,0
Traveloka,Ocha Nayra,5,ok,2025-03-27 15:04:31,0
Traveloka,Pardhek Ardhek,1,beli tiket 2 tiket dobel penumpang yang 2 hangus.. ndak ada pengembalian dana.. mana tiket mahal pula.. perbaiki lah layanannya.. jangan merugikan orang,2025-03-27 13:37:26,2
Traveloka,Surya Hamdani,5,sangat membantu banget,2025-03-27 13:12:51,0
Traveloka,Dian Ayu,5,the best traveloka,2025-03-27 13:10:13,0
Traveloka,Floren Sius,3,agak lelet,2025-03-27 12:20:25,1
Traveloka,sukamto,5,Bagus... transaksi ga ribet. Alhamdulillah transaksi sy selalu berhasil.,2025-03-27 12:01:35,1
Traveloka,Arthur Conan Flizt,2,"AI emang murah banget ya, neken budget pengeluaran buat iklan yg bagus wkwkwkwk",2025-03-27 10:44:06,0
Traveloka,Dima pratama-TAP-051,1,"saya kecewa atas kejadian di gagalkan keberangkatan saya setelah chek in tidak boleh masuk ke koridor pesawat, Dima",2025-03-27 08:54:41,1
Traveloka,Hasbullah Alfaridz,3,"ribet cek in di aplikasi gak ada,etiket di aplikasi gak ada harus buka aplikasi lain.",2025-03-27 04:03:53,1
Traveloka,Yuwono,2,"Dulu memang bagus, tapi akhir akhir ini setelah di update malah error.. cari jadwal penerbangan pesawat muncul harga rendah tapi pas mau lanjut pemesanan harga sudah melonjak tinggi, di ulang ulang pencariannya juga tetap sama seperti itu. Problem ke dua pencarian penerbangan muncul, mau lanjut pemesanan penerbangan jadwal kosong, di ulang ulang pencarian juga sama seperti itu",2025-03-27 03:19:33,16
Traveloka,Nurinaya Setyastuti,5,ok,2025-03-27 02:50:41,0
Traveloka,susanti nadia,1,"hati hati aplikasi ga bertanggung jawab,kalo kalian mau nonton konser trs beliny ditravelok jangan mauuuu GAADA TANGGUNG JAWABNYA !!!! GA BAKAL DIREFUND !!!!",2025-03-27 00:53:21,1
Traveloka,Men Coba,5,Alhamdulillah sangat membantu,2025-03-26 23:20:17,0
Traveloka,Kristiono Kristiono,3,"apakah aplikasi sedang error, bermasalah jaringan terus, padahal koneksi Internet baik",2025-03-26 22:07:42,1
Traveloka,muhammad farid,4,bagus,2025-03-26 18:27:11,0
Traveloka,Tri Silo,1,"jeleknya Traveloka itu kalau pengajuan Refund g jelas dan berbelit Belit, paling parahnya endingnya dana g di balikin. jelas ini sangat merugikan. mungkin bukan hanya saya aja yg terkena dampak seperti ini. JD jangan menjadi penjahat berkedok aplikasi",2025-03-26 16:23:14,0
Traveloka,Hayyu Muhniar,1,"Terlalu banyak jebakan di aplikasi ini, di keterangan dan aslinya sangat berbeda!!",2025-03-26 16:11:34,1
Traveloka,Adam Julianco,4,ini aplikasi terkeren yang pernah saya gunakan... terima kasih traveloka... mudah - mudah'an semakin membaik dari tahun ke tahun,2025-03-26 11:53:01,0
Traveloka,DdNur Alam,5,"Simple dan lengkap, walaupun belum pernah dapet diskon",2025-03-26 10:27:10,0
Traveloka,Eko Sunarto,5,sgt bgs dan membantu skl aplikasi ini trmksh traveloka sukses selalu,2025-03-26 09:32:06,0
Traveloka,Omsinggihcahnyoto Cahnyoto,5,terima kasih,2025-03-26 09:27:54,0
Traveloka,broedie andrif,5,bagus,2025-03-26 08:30:06,0
Traveloka,Ak Reborn,3,"kenapa di kota saya hanya ada 1 maskapai saja di app traveloka, tidak ada makai lion air, sementara jika pesan biasa ada...",2025-03-26 08:00:27,1
Traveloka,Candra pratama77,5,good,2025-03-26 07:30:51,0
Traveloka,anunu anunu,5,"memudahkan agar bs ke mn"" saja",2025-03-26 06:31:22,0
Traveloka,Heri Cahyono,5,good jooob,2025-03-26 06:29:53,0
Traveloka,Atta dan Abid,4,aplikasi ininkaya raya. tiap kali pencarian KAI dia yg muncul terus,2025-03-26 06:14:51,0
Traveloka,Tirrta 0789,2,Aplikasi yang memuat hotel dengan harga mahal,2025-03-26 04:58:00,1
Traveloka,Riana Na,5,ok,2025-03-26 03:15:14,0
Traveloka,Luk,5,alhamdulillah sudah 2x beli tiket pesawat tidak ada masalah,2025-03-26 02:48:49,0
Traveloka,Jhon P_SM,5,mantap,2025-03-26 00:39:16,0
Traveloka,sle bew (slebew),1,"lama sekali sy pakai Traveloka,bru kali ini kecewa...tiket kereta aja tdk ada tulisan jamiann refund sy datang k pihak KAI langsung djelaskan walpun potongan,,ini baru perdana tiket bus blm jg 1x24 jam mnta perubahan apa solusi mlah jwaban dr Po hangus sudah bu,tdk ada blsan wa,kl tlp mau angkat tp galaknya,,,,pihak traveloka jg tdk ada solusi hanya menjawab kebijakan,,,untung payleather cb cash ...berat sy pengeluaran bln ini...",2025-03-26 00:13:45,1
Traveloka,Augustiar Adinegoro,1,Beli tiket.pesawat tiba tiba refundnya hanya di bayar airport tax ..... dengan alasan penerbangan yang dipilih tidak bisa refund .... kalau tidak bisa.refund seharusnya untuk opsi refund tidak disediakan untuk penerbangan tersebut ... selamat menikmati uang panas om traveloka,2025-03-25 21:39:56,12
Traveloka,Oktavia Okta,5,saran min coba traveloka bekerja sama dengan ewalet biar mudah buat bayaran susah min klau harus ke alfa atau bayar ke bank tertentu susah mau bayar di jam2 tertentu klau ada ewalet kapan aja bisa di isi dan langsung bayar tanpa harus ke alfa,2025-03-25 20:41:45,0
Traveloka,Syaluna eka Ghina,5,gampang dan muda,2025-03-25 19:49:42,0
Traveloka,Ferick Harianto,5,top,2025-03-25 18:33:03,0
Traveloka,Tamaria Sidauruk,5,terima kasih pelayanan,2025-03-25 14:45:22,0
Traveloka,Halim Kenjiro,4,mantap.....,2025-03-25 13:52:50,0
Traveloka,Susanto Istadi,5,oke,2025-03-25 12:55:45,0
Traveloka,Raihan Sondakh,5,keren euy pembayaran nya gampang,2025-03-25 10:50:09,0
Traveloka,nanang hananto,5,jossss,2025-03-25 07:09:13,0
Traveloka,Yuli Yandri,4,Very Very Good,2025-03-25 04:09:00,0
Traveloka,osantara almada putra,1,"sangat kecewa karena memesan tiket bus di aplikasi ini yang ternyata bus itu bus penipu dan saya membeli ulang tiket bus langsung di loket.sebaiknya bagi kalian yang ingin bepergian atau menginap lebih baik langsung saja jangan lewat aplikasi bahaya bakal merugi,rugi uang rugi waktu",2025-03-25 03:34:42,0
Traveloka,Sultton Tiga,5,alhamdulilah bagus cepat lancar mudah do akses sang at memuaskan,2025-03-25 02:18:38,0
Traveloka,Deni Pahala,1,semurah apapun promonya saya tidak akan pernah mau memesan apapun dari traveloka yang bekerjasama dengan hotel yang hanya menyediakan satu handuk di setiap kamarnya untuk dipakai bersama. kesehatan lebih utama daripada promo gaeeeeeeessss.....,2025-03-25 02:03:05,32
Traveloka,Aji ariyandi Dipa Memey,5,mantap,2025-03-25 01:25:30,0
Traveloka,Rudi Saragih,1,"traveloka skg tidak kayak dulu lagi, dulu simple dan menyamankan dalam tiap pemesanan",2025-03-24 23:41:53,1
Traveloka,Atta Hafiz,5,"aplikasi yang memudahkan buat bepergian dan penginapan,praktis",2025-03-24 23:29:06,1
Traveloka,Iwa Muwahhid,5,good job!!!,2025-03-24 19:37:34,0
Traveloka,Dano Arfandi,5,mudah dan terpercaya,2025-03-24 14:50:49,0
Traveloka,mahesa fahdilah,5,membantu sekali untuk pemesanan tiket pesawat,2025-03-24 14:04:46,0
Traveloka,B.Rasyid Hammam,1,"APLIKASI KOCAK, NGASIH JADWAL BOARDING DICANTUMIN MAKANYA",2025-03-24 13:55:49,0
Traveloka,Riwa Bangkit Persada,5,mantap banget,2025-03-24 11:34:00,0
Traveloka,Evan Ganggur,5,sangat membantu,2025-03-24 10:00:45,0
Traveloka,Alfathnur Annisa,1,"kecewa berat, dari awal pakai ini.. tapi saat saya pertama kali refund tiket di sini prosesnya lama sekali dan ngak jelas 😭😭 mana saya butuh uangnya untuk pemesanan kembali buat tiket mudik..FYI maskapai aja sudah mentransfer refund nya ke traveloka dalam 1 hari kerja proses selesai sedangkan traveloka butuh 1 minggu udah kayak game oline yang suka nipu yang penanganannya lama sekali 😭..sukur sukur kalau masuk dan ngak di potong lagi sama traveloka.. kalau ngak gimana saya mudiknya ya Allah😭",2025-03-24 08:54:24,18
Traveloka,Muhammad Rasyah,1,iklannya ganggu,2025-03-24 08:43:43,0
Traveloka,marlin official,1,punya limit tapi nggk bisa di pakai..,2025-03-24 07:54:54,0
Traveloka,Siti Sunarhayati,5,top pelayanannya,2025-03-24 07:13:11,0
Traveloka,Sakheri Pudin,5,Terbaik 👍💯🙏,2025-03-24 05:42:21,0
Traveloka,ANASYAH RONI,5,👌,2025-03-24 05:35:42,0
Traveloka,Erenza Mulya,1,Mengalami gangguan ketika pemesanan tiket,2025-03-24 05:06:43,0
Traveloka,Kris noto,5,nice!!! pesanan lebih praktis,2025-03-24 01:59:50,0
Traveloka,Rendi Wildani,5,sangat membantu,2025-03-24 01:11:17,0
Traveloka,rudy - laz,5,woooke,2025-03-23 23:07:43,0
Traveloka,Aris Pandawa,5,good job,2025-03-23 21:58:52,0
Traveloka,Zulkifli Zul,5,data sangat cepat,2025-03-23 21:45:24,0
Traveloka,Muhammad Ibrohim Ibrohim,5,bagus,2025-03-23 21:02:18,0
Traveloka,bambang sudarmanto,5,Bagus,2025-03-23 18:58:40,0
Traveloka,Siswanto Sis,5,bagus,2025-03-23 18:05:21,0
Traveloka,Hendrik Arsaka,5,sangat memuaskan,2025-03-23 17:53:33,0
Traveloka,Nanang Jatmiko,1,saya cari KAU Access keluar aplikasi ini cuk.. apalah coba,2025-03-23 17:17:38,0
Traveloka,Melodi Pujian Official,2,"mulai kecewa, harga tiket tidak terakumulatif sesuai harga sebelum order, padahal tidak menambahkan fasilitas lain yg memungkinkan harga tiket berubah ... sedikit kecewa sih, klo terjadi lg berikutnya sya ""blacklist""🤬",2025-03-23 14:16:48,3
Traveloka,gloriopasaribu,5,mudah dan banyak diskon,2025-03-23 13:42:48,0
Traveloka,Novan Anggara,5,Mantap dan bagus,2025-03-23 13:24:11,0
Traveloka,Syukur Ilyas,5,bagusss bagtt. Alhamdulillah sangat membantu 👍👍,2025-03-23 11:07:09,0
Traveloka,achmad Muchlis,5,bagus n cepat layanannya,2025-03-23 10:21:02,0
Traveloka,sam zaini,3,"sudah d update ga bisa di pakai, masa iya Batam jakarta dr tgl 24 sampai tanggal 30 full, penerbangan tidak tersedia, kalo ga system lg error, ntahlah ga jelas",2025-03-23 06:52:50,2
Traveloka,Rudiansyah Rudiansyah,1,tae,2025-03-23 06:34:18,0
Traveloka,martinus kim,5,"pelayanan yg terbaik diberikan selama ini,thanks traveloka 🙏👍👍",2025-03-23 06:27:48,0
Traveloka,LAPI Ganeshatama,5,"alhamdulillah selalu pake app ini. aman dan nyaman. proses refund juga cepet masyaa Allaah. tambahin pembelian tiket whoosh juga dong, dengan benefit point. hehe. makasih yah",2025-03-23 06:17:56,1
Traveloka,Kang SiCip,5,"traveloka cara pesan tiket online yg simpel dan mudah, layanan CS 24 jam responsif",2025-03-23 05:59:27,0
Traveloka,Yenni Juniarti,5,segala urusan lebih muda bersama traveloka,2025-03-23 05:19:01,0
Traveloka,putri meylin,5,mantap,2025-03-23 04:14:33,0
Traveloka,arfani taufik,5,Ya saya pakai aplikasi ini tapi sekarang tidak. Aplikasi bagus,2025-03-23 02:39:08,0
Traveloka,Alfian Fian,1,Sangat mengganggu,2025-03-23 01:04:18,0
Traveloka,Panji Setiawan,5,mantap,2025-03-22 21:27:42,0
Traveloka,Nur Wahid Wahid,4,boleh jadi,2025-03-22 18:37:26,0
Traveloka,Rais Ananto,1,"Saya tidak bisa refund, sangat buruk, tidak ada nomor telpon untuk berbicara, penjelasan masalah. chat tidak bisa menulis, hanya di beri pilihan yang sudah ada.",2025-03-22 17:13:37,2
Traveloka,qila luthfi15,5,mantap proses cepat dan akurat,2025-03-22 17:11:18,0
Traveloka,RAHMAT HIDAYAT,1,"saya mendapat pengalaman buruk saat pertama kali menggunakan Traveloka, saya mengajukan setelah refund dan uang saya kembali hanya 50% dari pembayaran awal, saran saya yang ingin berpergian mending cari cari penyedia jasa lain JANGAN GUNAKAN TRAVELOKA!.. terimakasih",2025-03-22 15:26:31,0
Traveloka,Gantara Shakti,5,"LAYANAN NYA RAMAH DAN TIDAK SUSAH DI HUBUNGI, SERTA RESPON NYA CEPAT, KEREN TRAVELOKA!!",2025-03-22 15:18:20,0
Traveloka,Syahrul Ikhsan,5,sangat membantu,2025-03-22 12:09:27,0
Traveloka,ayat priyatna,5,"traveloka emang bagus sekali,trima kasih traveloka",2025-03-22 10:35:45,0
Traveloka,Devi Anggraini,1,tidak bisa daftar akun.. sudah coba di uninstal dan download lagi tetep aja kendala sistem.. tolong dong,2025-03-22 10:19:21,5
Traveloka,Lia Wijaya,3,apakah traveloka menyediakan metode pembayaran transaksi via online ? seperti tf dari bank bca? baru pakai aplikasi ini soalnya. atau hanya ada dua? tpaylater dan kredit?,2025-03-22 07:53:09,0
Traveloka,Edo Ardo,5,mantap,2025-03-22 07:24:37,0
Traveloka,Welly Ganang,5,very good,2025-03-22 06:04:47,0
Traveloka,N Sunardi ramadhan,5,sangat membantu sekali,2025-03-22 05:02:04,0
Traveloka,MUHAMMAD AGUNG SATRIO WICAKSONO,5,"Tolong berikan fitur tempat duduk sesama wanita supaya perjalanan aman dan nyaman, fitur yg bisa menunjukan siapa yang duduk d samping kita agar kita tau dengan siapa kita duduk dengan begitu wanita dalam perjalanan akan merasa aman dan nyaman",2025-03-22 04:52:05,18
Traveloka,Fitri Ocktoriani,5,"traveloka sangat membantu dalam segala hal, ketika ada kendala respon cepat dan penanganan juga cepat. Padahal kesalahan ada di pihak sy tp traveloka memberikan penanganan terbaik dan memuaskan.Terimakasih traveloka❤️❤️❤️",2025-03-22 04:00:47,119
Traveloka,Yudi Ana,1,"wah menyenangkan sekaliiii..,.",2025-03-22 02:35:23,0
Traveloka,Achmad SH.,5,Apk yg sangat membantu dalam perjalanan anda. Super Mantapppp😎👍👍👍,2025-03-21 23:17:47,0
Traveloka,Ersa Aulia,5,Traveloka kerrrreennn,2025-03-21 17:11:27,0
Traveloka,selvi nofajrin,1,gabisa masuk²,2025-03-21 16:31:42,0
Traveloka,YAHYA Priambodo,5,semogga bagus,2025-03-21 12:57:47,0
Traveloka,Indra Setiawan,1,Awalnya Bagus Aplikasi Traveloka Buat Mesan Tiket Pesawat Harganya Sesuai Lama Kelamaan Kok Jdi Ga Bagus Saya Memesan Tiket Pesawat Economy (1.69) Saya pencet Malah Yang Muncul Pesawat Business Harganya 9Jt Gmn Sih,2025-03-21 12:54:51,0
Traveloka,Taufik hidayat Hidayat,5,terima kasih selalu support masyarakat dan sllu menjdi yg terbaik.,2025-03-21 12:51:21,0
Traveloka,Kuntilanak Mandul,1,"SEKELAS TRAVELOKA PASANG IKLAN DI NOVEL , FILM SHORT ,DI APLIKASI KENCAN ,BUKAN HANYA ITU AJA BAHKAN IKLANNYA MAKSA MINTAK DI BUKA, MALU2IN KAYAK GAK LAKU",2025-03-21 12:31:43,0
Traveloka,Suci Suci,5,ok,2025-03-21 11:01:42,0
Traveloka,Slamet Riyadiyanto,3,bukti pembayaran tidak dikirim di email walaupun sudah verifikasi,2025-03-21 10:47:11,0
Traveloka,Rani Mariani,5,"bagus, banyak rekomendasi harga tiket pesawat dan yang lainnya, terus bisa juga check in online",2025-03-21 09:07:52,3
Traveloka,Siti Jaenab,5,sangat membantu,2025-03-21 09:03:30,0
Traveloka,Jessica Priskilla,1,"penerbangan dibatalkan oleh maskapai dan bukan kesalahan sendiri, refund tidak sesuai dan chat cs pun tidak membantu complain nsb, malah berputar putar dan berbelit-belit",2025-03-21 07:35:25,2
Traveloka,NASARUDDIN ABBAS Unding,5,baik dan sangat memuaskan,2025-03-21 06:19:14,0
Traveloka,yuli anna,3,cukup baik,2025-03-21 05:59:15,0
Traveloka,Eko deni Susanto,1,"kecewa sih sama traveloka, udah bayar tpaylater tapi giliran pas mah di gunain lagi akun di blokir padahal mau buat pesen tiket kereta buat mudik, alhasil jadinya pakai paylater yg lain yg mudah, belum di bayar di tlp terus sama setiap hari ada 18x panggilan, giliran udah di bayar akun di blokir...",2025-03-21 05:55:33,2
Traveloka,Amang Abas,5,nice,2025-03-21 05:46:58,0
Traveloka,Kim Dokja,1,saya memesan tiket di traveloka dan ketika selesai membeli saya menemukan kesalahan dan membatalkan pesanan tapi saat sudah saya refund tiketnya hilang dan tak ada notif kalau tiketnya sedang memproses refund dan uang saya belum kembali ketika saya menghubungi pusat bantuan saya di minta kode pesanan tapi bagai mana saya bisa memberikan kode pesanan saya ketika tiketnya saja sudah hilang dan pusat bantuan tidak membatu sama sekali nyesel saya pesan di sini,2025-03-21 05:46:56,5
Traveloka,azril al fatih,5,baik,2025-03-21 05:41:31,0
Traveloka,Dolar Ayomi,1,ga akan pakai treveloka lagi deh,2025-03-21 04:53:33,0
Traveloka,Yanti alfi,3,tolong diberi tahukan kepada pelayanan cs Traveloka tlg ditingkatkan lagi saya sudah bayar utk paylater kenapa masih ada aja yg telfon buat pelunasan terimakasih,2025-03-21 04:29:16,0
Traveloka,Dinda,5,sangat membantu,2025-03-21 02:38:58,0
Traveloka,Erik Bastian,1,"masih gak berubah. tetap selalu naik terus harga tiket pesawat nya . tiap kali buka aplikasih Traveloka pasti harga""nya naik...KLW bisa beli manual saya MW tuh beli manual",2025-03-21 02:30:35,9
Traveloka,Abdul Jalil,3,Kenapa tiket untuk bus sudah jarang.saya kurangi bintangnya. mohon perbanyak tiket bus🙏,2025-03-21 01:35:56,0
Traveloka,Lukmanul Hakim,5,masih bagus,2025-03-21 00:35:00,0
Traveloka,Indra Wati,1,kecewa bgt paylater udah lunas tapi tapi akun tidak bisa digunakan lagi!,2025-03-20 19:50:19,1
Traveloka,Agus Riyanto,5,sangat membantu,2025-03-20 16:02:15,0
Traveloka,Benny Dorang,2,"gak bisa masuk, gangguan terus",2025-03-20 13:59:16,1
Traveloka,Hadi Bengoh,3,nicee,2025-03-20 12:57:19,0
Traveloka,F stiawan,5,ok,2025-03-20 12:41:03,0
Traveloka,Aulia Ana sahfitri,5,memuaskan,2025-03-20 11:49:31,0
Traveloka,IIS YULIANTI,5,Excellent,2025-03-20 10:53:57,0
Traveloka,Umi Wijayanti,4,good,2025-03-20 10:20:15,0
